user_id,numconnections,f_prob,m_prob,white_prob,black_prob,api_prob,hispanic_prob,native_prob,multiple_prob,highest_degree,currentindustry,total_experience_years,company_cleaned,region,country,state,city,mapped_role,seniority,total_compensation,ultimate_parent_company_name,campus_cleaned,field_raw,degree
551754057,500,0.00437369803,0.9956263304,0.7850000262,0.02999999933,0.1099999994,0.02500000037,0.00400000019,0.04600000009,empty,Advertising Services,36.41,versus,Northern America,United States,New York,empty,producer,3.0,200008.34375,Versus (New York),,,
551762179,500,0.004235671367,0.9957643151,0.2709999979,0.6850000024,0.001000000047,0.002000000095,0.002000000095,0.0390000008,empty,Consumer Services,,plus group homes,Northern America,United States,New York,Wantagh,courtesy,1.0,33841.87890625,,university of phoenix,Psychology,empty
551905204,500,0.9993343949,0.0006656050682,0.3219999969,0.0,0.0,0.6779999733,0.0,0.0,Bachelor,Broadcast Media Production and Distribution,21.59,amazon web services aws,Northern America,United States,Texas,Austin,marketing research,4.0,156158.953125,"Amazon.com, Inc.",texas state university,International Business Focus,Bachelor
552232249,500,0.1374440342,0.8625559807,0.9340000153,0.01300000027,0.01499999966,0.02199999988,0.001000000047,0.01499999966,empty,"Movies, Videos and Sound",3.83,sterling lord literistic,Northern America,United States,New York,New York City,writer,3.0,96424.2734375,"Sterling Lord Literistic, Inc.",the haberdashers aske s boys school,,empty
552533437,500,0.05530467629,0.9446953535,0.01799999923,0.00800000038,0.9589999914,0.01400000043,0.001000000047,0.0,Master,Financial Services,18.09,bloomberg lp,Northern America,United States,New York,New York City,software engineer,3.0,248590.53125,"Bloomberg, Inc.",university of california berkeley haas school of business,Finance,Master
553011716,500,0.003230592003,0.9967694283,0.9810000062,0.007000000216,0.001000000047,0.003000000026,0.001000000047,0.007000000216,Bachelor,Management Consulting,7.6,protiviti,Northern America,United States,New York,New York City,consulting,4.0,194003.0625,"Robert Half, Inc.",binghamton university,Financial Economic Analysis,Bachelor
553077002,500,0.9964389801,0.003561019897,0.9649999738,0.01999999955,0.001000000047,0.002000000095,0.0,0.0120000001,Bachelor,Information Services,9.17,career break,Northern America,United States,New York,New York City,student worker,2.0,78836.6015625,,lehigh university,Computer Science & Business,Bachelor
553652531,465,0.9968173504,0.003182649612,0.9689999819,0.01899999939,0.0,0.002000000095,0.001000000047,0.008999999613,Bachelor,,10.58,sanofi,Northern America,United States,New York,New York City,clinical research,4.0,353609.21875,Sanofi,university of virginia,"Biology, General",Bachelor
554058536,351,0.003564907005,0.9964351058,0.9929999709,0.0,0.001000000047,0.003000000026,0.0,0.003000000026,MBA,Financial Services,32.0,self employed,Northern America,United States,New York,New York City,coach,2.0,88282.859375,Self Employed,columbia business school,,MBA
554315024,450,0.7134709954,0.2865290046,0.00400000019,0.001000000047,0.9860000014,0.001000000047,0.0,0.00800000038,Master,Hospital & Health Care,27.06,hackensack meridian health,Northern America,United States,New Jersey,empty,clinical,2.0,92704.6875,"Hackensack Meridian Health, Inc.",northwestern university,Genetic Counseling/Counselor,Master
554597248,500,0.9949092269,0.005090773106,0.126000002,0.02500000037,0.3869999945,0.1190000027,0.007000000216,0.3359999955,Bachelor,,8.66,merck,Northern America,United States,New Jersey,Rahway,student,3.0,141400.3125,"Merck & Co., Inc.",the university of texas at austin,Chemistry,Bachelor
554739057,500,0.961784482,0.038215518,0.9190000296,0.03299999982,0.0,0.001000000047,0.0,0.04699999839,Doctor,Venture Capital & Private Equity,18.0,bessemer venture partners,Northern America,United States,New York,New York City,attorney,5.0,627903.9375,Deer Management Co. LLC,fordham university school of law,Cum Laude,Doctor
555505464,500,0.3812201917,0.6187797785,0.007000000216,0.002000000095,0.9710000157,0.003000000026,0.001000000047,0.01600000076,Doctor,Computer and Network Security,8.25,google,Northern America,United States,New York,New York City,data scientist,4.0,310840.9375,"Alphabet, Inc.",yale university,Biomedical Data Science,Doctor
555564761,500,0.0048668487,0.9951331615,0.9909999967,0.0,0.001000000047,0.001000000047,0.0,0.007000000216,Bachelor,Online Audio and Video Media,11.83,fay,Northern America,United States,New York,New York City,business strategy,2.0,155724.359375,Fay Nutrition LLC,the wharton school,Marketing & Entrepreneurship,empty
555653635,500,0.004899096675,0.9951009154,0.9530000091,0.02400000021,0.002000000095,0.01899999939,0.001000000047,0.001000000047,Bachelor,Financial Services,12.5,betterment,Northern America,United States,New York,New York City,investment,5.0,262784.90625,"Betterment Holdings, Inc.",villanova university,Business Administration; Marketing,Bachelor
555812084,445,0.7521489859,0.247851029,0.69599998,0.03999999911,0.1679999977,0.05000000075,0.002000000095,0.04399999976,Master,"Appliances, Electrical, and Electronics Manufacturing",9.0,kaleidoscope learning,Northern America,United States,New York,New York City,graphic design,4.0,130666.34375,"Kaleidoscope Learning, Inc.",columbia university,Cognitive Science in Education,Master
556101004,161,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,empty,Food and Beverage Services,23.09,9 bar consulting llc,Northern America,United States,empty,empty,catering,4.0,120262.8671875,,specialty coffee association,Introduction to Coffee,empty
556372187,500,0.9968173504,0.003182649612,0.1220000014,0.007000000216,0.006000000052,0.8500000238,0.01099999994,0.00400000019,empty,Market Research,,braun research incorporated,Northern America,United States,New York,New York City,ambassador,1.0,65039.56640625,Braun Research Incorporated,,,
556670446,500,0.001661390183,0.9983385801,0.2980000079,0.2759999931,0.00800000038,0.0270000007,0.0,0.3910000026,Bachelor,Computer Software,8.24,google,Northern America,United States,New York,New York City,software engineering,2.0,252863.625,"Alphabet, Inc.",university of southern california,Chemical Engineering (Nanotechnology),Bachelor
556725489,151,0.9972822666,0.002717733383,0.82099998,0.02300000004,0.01099999994,0.1000000015,0.003000000026,0.04199999943,Bachelor,Retail Apparel and Fashion,9.25,major label group,Northern America,United States,New York,New York City,design consultant,1.0,90476.8125,,fashion institute of technology,Fashion Design,empty
556789082,500,0.9948407412,0.005159258842,0.9919999838,0.002000000095,0.0,0.00400000019,0.002000000095,0.0,Bachelor,Advertising Services,13.67,mondelēz international,Northern America,United States,New York,New York City,advertising,6.0,358580.90625,"Mondelez International, Inc.",the wharton school,Marketing Concentration,Bachelor
556852376,500,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Master,Computer & Network Security,23.35,human,Northern America,United States,New York,New York City,security analyst,3.0,170636.0625,"HUMAN Security, Inc.",george mason university,Applied Information Technology with concentration in Cybersecurity,Master
557053547,291,0.997305274,0.00269472599,0.9580000043,0.001000000047,0.002000000095,0.002000000095,0.0,0.03700000048,empty,Book and Periodical Publishing,35.75,nephrology news issues,Northern America,United States,New York,New York City,account services,5.0,183853.453125,Nephrology News & Issues,,,
557129543,500,0.9983716011,0.001628398895,0.40200001,0.0120000001,0.5220000148,0.04800000042,0.01600000076,0.0,Master,Public Policy Offices,9.24,alvarez marsal,Northern America,United States,New York,New York City,social,3.0,133561.46875,"Alvarez & Marsal, Inc.",columbia university mailman school of public health,Health Policy and Management,Master
557132599,500,1.0,0.0,0.9010000229,0.004999999888,0.09000000358,0.002000000095,0.002000000095,0.0,Master,Higher Education,18.91,new york university,Northern America,United States,New York,New York City,actor,3.0,108558.125,New York University,teachers college of columbia university,International Educational Development,Master
557378889,500,0.9973267317,0.002673268318,0.9919999838,0.0,0.002000000095,0.001000000047,0.0,0.004999999888,Master,Public Policy Offices,13.66,national employment law project,Northern America,United States,New York,empty,research,2.0,144896.671875,"National Employment Law Project, Inc.",columbia university,Political Science,Master
557601982,500,0.9964389801,0.003561019897,0.8799999952,0.09600000083,0.003000000026,0.003000000026,0.001000000047,0.01700000092,Master,Entertainment Providers,2.75,the university of scranton,Northern America,United States,New York,New York City,admissions,1.0,83519.78125,University of Scranton,brooklyn college,Acting,Master
557851488,302,0.003761997446,0.9962379932,0.7990000248,0.03700000048,0.1270000041,0.03599999845,0.001000000047,0.0,Doctor,Hospital & Health Care,14.17,montefiore health system,Northern America,United States,New York,empty,physician,3.0,285898.0,"Montefiore Health System, Inc.",umass chan medical school,Medicine,Doctor
558097861,500,0.003320505377,0.9966794848,0.5929999948,0.324000001,0.007000000216,0.03599999845,0.003000000026,0.03700000048,Doctor,Higher Education,22.51,rensselaer polytechnic institute,Northern America,United States,New York,Troy,social,7.0,583913.375,Rensselaer Polytechnic Institute,university of utah,Higher Education Administration,Doctor
558120453,500,0.03938953578,0.9606104493,0.9779999852,0.002000000095,0.0,0.01499999966,0.004999999888,0.0,Doctor,Law Practice,9.83,columbia university in the city of new york,Northern America,United States,New York,New York City,law,5.0,241696.6875,The Trustees of Columbia University in The City of New York,seton hall university school of law,Law,Doctor
558259746,500,0.9972039461,0.002796053886,0.5799999833,0.03500000015,0.03299999982,0.2759999931,0.006000000052,0.0700000003,Master,Fine Art,,petah coyne artworks,Northern America,United States,New York,New York City,artist,2.0,114138.078125,,art academy of cincinnati,Graduate,Master
558436484,298,0.9990065694,0.0009934306145,0.7509999871,0.06400000304,0.003000000026,0.05799999833,0.0,0.123999998,Bachelor,Staffing & Recruiting,7.0,america works of new york inc,Northern America,United States,New York,New York City,strategist,5.0,390261.0625,"America Works of New York, Inc.",university of washington,in International StudiesBA in Philosophy,Bachelor
558514201,500,0.003366997465,0.9966329932,0.8659999967,0.01300000027,0.003000000026,0.07299999893,0.002000000095,0.04300000146,Master,Accounting,9.66,sax llp,Northern America,United States,New York,New York City,financial consultant,6.0,537072.875,Sax LLP,archbishop molloy high school,Concentration in Science and Mathematics,High School
558818938,241,1.0,0.0,0.003000000026,0.001000000047,0.9959999919,0.0,0.0,0.0,Doctor,Higher Education,9.75,touro university,Central America and the Caribbean,Bahamas,Long Island,empty,teaching,4.0,95498.3359375,Touro College,teachers college columbia university,Motor Learning and Control,Doctor
559044965,500,0.003469366813,0.996530652,0.9710000157,0.0,0.002000000095,0.01400000043,0.001000000047,0.0120000001,Doctor,Spectator Sports,6.42,creative artists agency,Northern America,United States,New York,New York City,community,1.0,61649.52734375,CAA Holdings LLC,the george washington university law school,Law,Doctor
559362533,500,0.003977550659,0.9960224628,0.08500000089,0.004999999888,0.8569999933,0.004999999888,0.00400000019,0.04399999976,Bachelor,Software Development,1.49,meta,Northern America,United States,New York,empty,software engineering,3.0,151127.375,"Meta Platforms, Inc.",university of waterloo,Computer Science,Bachelor
559652980,500,0.0,1.0,0.9449999928,0.0,0.02400000021,0.02600000054,0.004999999888,0.0,Bachelor,Banking,,goldman sachs,Northern America,United States,New York,New York City,capital markets,6.0,897029.6875,"The Goldman Sachs Group, Inc.",bond university,Finance,Bachelor
560444712,500,0.07070805132,0.9292919636,0.9449999928,0.006000000052,0.001000000047,0.0,0.0,0.04800000042,Doctor,Research Services,18.0,university of pittsburgh,Northern America,United States,Pennsylvania,Pittsburgh,teaching,3.0,174754.421875,University of Pittsburgh,the university of texas at austin,Cell/Cellular and Molecular Biology,Doctor
560540855,169,1.0,0.0,0.001000000047,0.002000000095,0.9819999933,0.004999999888,0.0,0.009999999776,Master,Hospital & Health Care,8.83,ventureblick,Northern America,United States,New York,New York City,medical,3.0,206920.203125,VentureBlick,new york university,Nursing Informatics,Master
560788458,284,0.9996840358,0.000315964222,0.9959999919,0.001000000047,0.001000000047,0.002000000095,0.0,0.0,Bachelor,Higher Education,18.06,curtis high school,Northern America,United States,New York,New York City,substitute teacher,1.0,79843.6015625,Curtis High School,american museum of natural history education department,Earth Science Teacher Education,empty
560814842,232,0.005175514147,0.9948244691,0.7910000086,0.09600000083,0.04199999943,0.02500000037,0.002000000095,0.04399999976,Bachelor,Law Practice,11.16,fenwick west,Northern America,United States,New York,New York City,law,2.0,367487.25,Fenwick & West LLP,harvard law school,,empty
560817482,500,0.9909713864,0.009028613567,0.9879999757,0.0,0.0,0.0120000001,0.0,0.0,empty,,,,,,,,,,,,,,
560898696,500,0.003754870733,0.9962451458,0.9890000224,0.00800000038,0.001000000047,0.0,0.0,0.002000000095,Master,Non-profit Organizations,22.67,masterwork music and art foundation,Northern America,United States,New Jersey,Madison,community,5.0,334208.5,,cornell university,Diversity and Inclusion,empty
561015795,500,0.9909713864,0.009028613567,0.996999979,0.002000000095,0.001000000047,0.0,0.0,0.0,Bachelor,Public Relations & Communications,9.99,weber shandwick,Northern America,United States,New York,New York City,analyst,2.0,113977.2421875,"Ms Molly, Inc. Ltd.",elon university,"Strategic communications, media analytics, statistics",Bachelor
561312556,192,0.9970544577,0.002945542336,0.0270000007,0.04199999943,0.002000000095,0.9269999862,0.001000000047,0.001000000047,Master,Human Resources,18.42,edelta consulting,Northern America,United States,New York,New York City,human resources,5.0,148290.421875,"eDelta Consulting, Inc.",baruch college,,Master
561352675,500,0.006829823367,0.9931702018,0.5899999738,0.3359999955,0.01400000043,0.009999999776,0.002000000095,0.04800000042,Bachelor,Medical Practices,7.08,icahn school of medicine at mount sinai,Northern America,United States,New York,New York City,research,2.0,115570.9765625,The Mount Sinai Hospital,icahn school of medicine at mount sinai,,empty
561438906,189,0.004036752507,0.9959632754,0.7540000081,0.200000003,0.001000000047,0.02600000054,0.001000000047,0.01799999923,empty,Construction,6.0,skanska usa civil inc,Northern America,United States,New York,New York City,construction project,3.0,130548.0234375,Skanska AB,,,
562920909,500,0.004623057321,0.9953769445,0.5040000081,0.1389999986,0.02099999972,0.3109999895,0.007000000216,0.01799999923,Doctor,Legal Services,17.0,the kogan law group p c,Northern America,United States,"Washington, D.C.",Washington,strategic,6.0,535327.9375,,georgetown university law center,Taxation,empty
563576423,265,0.00437369803,0.9956263304,0.02800000086,0.009999999776,0.9029999971,0.002000000095,0.001000000047,0.05600000173,empty,Advertising Services,10.0,grey worldwide,Northern America,United States,New York,New York City,art,5.0,109609.828125,WPP Plc,,,
563643108,500,0.9922327995,0.00776720047,1.0,0.0,0.0,0.0,0.0,0.0,Associate,Hospital & Health Care,,newyork presbyterian hospital,Northern America,United States,New York,New York City,phlebotomist,1.0,132806.5,"The NewYork-Presbyterian Healthcare System, Inc.",bergen community college,,empty
563663312,500,0.003821839113,0.9961781502,0.9850000143,0.001000000047,0.0,0.006000000052,0.0,0.00800000038,MBA,Computer Software,15.41,amazon web services aws,Northern America,United States,New York,empty,business development consultant,6.0,251788.4375,"Amazon.com, Inc.",the tuck school of business at dartmouth,,empty
563835417,500,1.0,0.0,0.04800000042,0.002000000095,0.9010000229,0.01499999966,0.0,0.03400000185,Bachelor,Marketing & Advertising,18.09,shutterstock,Northern America,United States,New York,New York City,creative,6.0,456097.875,"Shutterstock, Inc.",binghamton university,Graphic Design,Bachelor
564207396,267,0.003754870733,0.9962451458,0.9229999781,0.05299999937,0.001000000047,0.01700000092,0.002000000095,0.00400000019,Doctor,Law Practice,25.92,smith gambrell russell llp,Northern America,United States,New York,New York City,attorney,6.0,658739.0,"Smith, Gambrell & Russell LLP",stanford law school,,Doctor
564328679,289,0.005214869045,0.99478513,0.9639999866,0.002000000095,0.002000000095,0.02800000086,0.0,0.00400000019,empty,Printing Services,34.67,simon and schuster,Northern America,United States,New York,New York City,graphic artist,1.0,98005.03125,Simon & Schuster LLC,,,
564375530,188,0.006308268756,0.9936917424,0.9689999819,0.003000000026,0.0,0.003000000026,0.001000000047,0.02400000021,MBA,Financial Services,22.0,bradley woods co,Northern America,United States,New York,New York City,writer,3.0,130939.0703125,,iolani school honolulu hi,,High School
565384221,163,0.9714232087,0.02857679129,0.9919999838,0.001000000047,0.0,0.001000000047,0.001000000047,0.004999999888,Bachelor,Hospitality,11.17,encore boston harbor,Northern America,United States,Massachusetts,Everett,creative,3.0,77693.2265625,Wynn Resorts Ltd.,westfield state university,Communication,Bachelor
565400764,338,0.7973760962,0.2026239038,0.09499999881,0.007000000216,0.04300000146,0.8389999866,0.003000000026,0.01300000027,empty,Performing Arts,9.0,film industry,Northern America,United States,New York,New York City,actor,1.0,72043.390625,Film Industry,,,
565573755,500,0.9878211617,0.01217883825,0.9890000224,0.001000000047,0.001000000047,0.002000000095,0.0,0.007000000216,Bachelor,Software Development,35.5,darktrace,Northern America,United States,New York,New York City,sales business development,5.0,308316.53125,Darktrace Ltd.,new york university,,empty
565641840,500,0.0,1.0,0.7310000062,0.01099999994,0.00800000038,0.02899999917,0.0,0.2210000008,MBA,Management Consulting,4.16,mckinsey company,Northern America,United States,New York,New York City,investment analyst,2.0,150112.40625,"McKinsey & Co., Inc.",columbia business school,Master of Business Administration - MBA,MBA
565770199,500,0.0,1.0,0.9810000062,0.004999999888,0.00400000019,0.002000000095,0.00400000019,0.00400000019,Bachelor,Hospitality,12.67,quintessentially,Northern America,United States,New York,New York City,hospitality,3.0,77317.0234375,Quintessentially Media Ltd.,california state polytechnic university pomona,Hospitality ManagementCum Laude,Bachelor
566126597,219,0.004011978861,0.9959880114,0.1420000046,0.7239999771,0.07599999756,0.02999999933,0.001000000047,0.0270000007,empty,Photography,,ogimagining,Northern America,United States,New York,New York City,photographer,1.0,65025.44921875,,fashion institute of technology,Photography,empty
566190917,500,0.007473041769,0.9925269485,0.02400000021,0.8289999962,0.01600000076,0.1000000015,0.006000000052,0.02500000037,Doctor,Architecture & Planning,8.16,yale university,Northern America,United States,Connecticut,New Haven,designer,1.0,80291.046875,Yale University,yale univesity,Architectural History and Criticism,Doctor
566236840,500,0.9947203994,0.00527960062,0.02099999972,0.0,0.002000000095,0.976000011,0.0,0.001000000047,Doctor,Law Practice,14.0,the bergen county courthouse,Northern America,United States,New York,New York City,law,2.0,139817.0625,The Bergen County Courthouse,new york law school,,Doctor
566237841,500,0.3421028256,0.6578971744,0.01600000076,0.001000000047,0.9589999914,0.002000000095,0.0,0.02199999988,empty,Financial Services,28.25,strategy,Northern America,United States,New York,New York City,civil engineer,6.0,453032.28125,PricewaterhouseCoopers International Ltd.,,,
566300780,358,0.4598789811,0.5401210189,0.3449999988,0.0270000007,0.4779999852,0.008999999613,0.008999999613,0.1319999993,Master,Accounting,9.75,deloitte,Northern America,United States,New York,New York City,tax accountant,4.0,115939.140625,Deloitte LLP (New York),university of virginia,Tax Consulting,Master
566348323,500,0.007034351118,0.9929656386,0.9840000272,0.004999999888,0.001000000047,0.001000000047,0.001000000047,0.00800000038,Bachelor,Environmental Services,13.09,aarco environmental services corp,Northern America,United States,New York,New York City,business development,6.0,307601.53125,Aarco Environmental Services Corp.,union college,BiologyEnvironmental Science,Bachelor
567193311,500,0.01181227621,0.9881877303,0.00400000019,0.150000006,0.7540000081,0.02999999933,0.001000000047,0.06100000069,Bachelor,Manufacturing,18.83,l oréal,Northern America,United States,New York,New York City,buyer planner,6.0,305877.84375,L'Oréal SA,cornell university,Operations Research and Industrial Engineering,Bachelor
567204834,430,0.9971852303,0.002814769745,0.949000001,0.01600000076,0.001000000047,0.02099999972,0.002000000095,0.01099999994,Master,Mental Health Care,3.68,grow australia,Pacific Islands,Australia,Victoria,Melbourne,nanny,1.0,37061.92578125,GROW Sidney ACC,wurzweiler school of social work,Clinical/Medical Social Work,Master
567371724,500,0.004226263147,0.9957737327,0.976000011,0.01099999994,0.001000000047,0.01099999994,0.0,0.001000000047,Bachelor,Pharmaceutical Manufacturing,14.34,cellares,Northern America,United States,New York,New York City,chemical engineer,6.0,342681.90625,Cellares Corp.,bucknell university,Cell Biology/Biochemistry,Bachelor
567489496,500,0.9981158972,0.001884102821,0.9169999957,0.06199999899,0.001000000047,0.001000000047,0.00800000038,0.01099999994,Bachelor,Accounting,17.75,kpmg,Northern America,United States,New York,empty,strategic,5.0,443485.03125,KPMG International Cooperative,virginia tech,,Bachelor
568075743,406,0.0,1.0,0.8590000272,0.001000000047,0.1070000008,0.03299999982,0.0,0.0,Bachelor,,10.58,verizon wireless,Northern America,United States,New York,New York City,java developer,4.0,113882.453125,"Verizon Communications, Inc.",anna university,Bachelor's degree,Bachelor
568731698,500,0.9968295693,0.00317043066,0.9190000296,0.05799999833,0.001000000047,0.009999999776,0.001000000047,0.01099999994,Bachelor,Financial Services,7.09,manulife investment management,Northern America,Canada,Ontario,Toronto,equity analyst,2.0,94479.3046875,Manulife Financial Corp.,university of victoria,Business/Commerce,Bachelor
568846593,500,0.002452123677,0.9975478649,0.9959999919,0.0,0.002000000095,0.002000000095,0.0,0.0,Bachelor,Pharmaceuticals,73.57,asymchem group,Northern America,United States,New York,New York City,marketing consultant,5.0,272353.75,"Merck & Co., Inc.",marist college,Marketing,Bachelor
568903718,500,0.003564907005,0.9964351058,0.9689999819,0.008999999613,0.001000000047,0.01999999955,0.0,0.001000000047,Bachelor,Investment Banking,28.75,td securities,Northern America,United States,New York,New York City,investments,6.0,662590.625,The Toronto-Dominion Bank,harvard university,Applied Mathematics and Economics,Bachelor
569169192,500,1.0,0.0,0.9620000124,0.02500000037,0.001000000047,0.007000000216,0.0,0.004999999888,Doctor,Renewable Energy Semiconductor Manufacturing,9.0,entech engineering pc,Northern America,United States,New York,New York City,project engineer,3.0,147426.96875,"Entech Engineering, P.C.",harvard extension school,,empty
569536959,500,0.9982310534,0.001768946648,0.05200000107,0.00800000038,0.9129999876,0.01499999966,0.002000000095,0.009999999776,Master,Design,12.34,landor fitch,Northern America,United States,New York,New York City,designer,2.0,122216.6171875,WPP Plc,fashion institute of technology,Exhibition Design,Master
569554507,500,0.003559916979,0.9964401126,0.9800000191,0.0,0.0,0.004999999888,0.001000000047,0.01400000043,empty,,,,,,,,,,,,,,
569593148,500,0.004239751026,0.995760262,0.9710000157,0.0120000001,0.002000000095,0.002000000095,0.0,0.01300000027,Bachelor,Architecture and Planning,19.58,ecole national d architecture de versailles,Western Europe,France,Ile-de-France,Versailles,lecturer,2.0,54292.34375,,the manchester metropolitan university,Architecture,Bachelor
569653988,189,0.004201176111,0.9957988262,0.9959999919,0.0,0.0,0.00400000019,0.0,0.0,Bachelor,Entertainment Providers,15.25,harlem link charter school ps 208,Northern America,United States,New York,New York City,teacher,1.0,44408.65625,,new york university,Art & Film / Screenwriting,Bachelor
569755888,500,0.997004509,0.002995491028,0.8130000234,0.1360000074,0.002000000095,0.01099999994,0.002000000095,0.03599999845,Doctor,Education Management,5.42,corbett education consulting llc,Northern America,United States,New York,New York City,directors,5.0,564384.1875,,american university,,Doctor
569809140,243,0.6407725811,0.3592274487,0.0,0.0,1.0,0.0,0.0,0.0,Master,Hospital & Health Care,4.41,xu z chen psychiatrist pllc,Northern America,United States,New York,empty,nurse,4.0,148977.828125,XU Z CHEN PSYCHIATRIST PLLC,nyu rory meyers college of nursing,Adult-Gerontology Primary Care,Master
569819856,391,0.9966919422,0.003308057785,0.9869999886,0.001000000047,0.0,0.006000000052,0.001000000047,0.004999999888,Doctor,Insurance,19.5,acrisure,Northern America,United States,New York,New York City,counsel,5.0,267469.96875,Lawrence Allen & Associates LLC,seton hall university school of law,Magna Cum Laude,Doctor
569820313,500,0.7531914711,0.2468085289,0.871999979,0.04800000042,0.006000000052,0.03799999878,0.008999999613,0.0270000007,Bachelor,Computer Software,11.09,monday com,Northern America,United States,New York,New York City,social media marketing,4.0,113531.734375,monday.com Ltd.,texas a m university,Marketing; Journalism Studies Minor; Certificate in Advertising,Bachelor
569924671,500,0.9969254732,0.003074526787,0.8880000114,0.05099999905,0.006000000052,0.02999999933,0.003000000026,0.02199999988,Doctor,Architecture & Planning,37.91,new york institute of technology,Northern America,United States,New York,New York City,professor,5.0,224987.609375,New York Institute of Technology,rmit university,Doctor of Philosophy - PhD,Doctor
569931885,500,0.997438848,0.002561151981,0.2430000007,0.5920000076,0.0,0.0,0.0,0.1650000066,MBA,,6.41,the metropolitan museum,Northern America,United States,New York,New York City,knowledge,2.0,58194.8984375,,mba,Marketing Management,MBA
570114081,500,0.00562576903,0.9943742156,0.0,0.0,0.0,1.0,0.0,0.0,Bachelor,Book and Periodical Publishing,19.24,unidad editorial,Northern America,United States,New York,New York City,marketing,7.0,622535.6875,Cairo Communication SpA,nyu stern school of business,Marketing,Bachelor
570169981,393,0.9883671999,0.0116328001,0.9269999862,0.04300000146,0.0,0.003000000026,0.004999999888,0.02199999988,Bachelor,Computer Software,30.83,orion global solutions,Northern America,United States,New York,New York City,consulting,4.0,183287.734375,Orion Global Solutions LLC,st leo college,Accounting,Bachelor
570282699,500,0.9686559439,0.03134405613,0.9810000062,0.01899999939,0.0,0.0,0.0,0.0,Bachelor,Higher Education,7.26,leslie j garfield real estate,Northern America,United States,New York,New York City,realtor,2.0,81199.828125,"Leslie J. Garfield & Co., Inc.",susquehanna university,Communications-Advertising and Marketing,Bachelor
570323196,196,0.003564907005,0.9964351058,0.8249999881,0.01700000092,0.02300000004,0.1089999974,0.008999999613,0.01700000092,empty,Law Enforcement,4.0,somerset county sheriff s office,empty,empty,empty,empty,security officer,1.0,20258.263671875,County of Somerset (Maine),morris county k 9 academy nj,Narcotics Scent Canine,empty
570612340,500,0.00417935336,0.9958206415,0.02400000021,0.09399999678,0.6610000134,0.01700000092,0.001000000047,0.2029999942,Doctor,Management Consulting,6.33,trinity life sciences,Northern America,United States,New York,New York City,research,4.0,118401.6484375,Trinity Partners LLC,yale university,Genetics,Doctor
571117119,500,0.0,1.0,0.1529999971,0.01600000076,0.03400000185,0.7799999714,0.007000000216,0.009999999776,Master,Medical Practice,4.84,weill cornell medicine,Northern America,United States,New York,empty,physician,4.0,98429.21875,Weill Cornell Medicine,università cattolica del sacro cuore,Cardiologia,empty
571140225,174,0.112499997,0.8874999881,0.006000000052,0.003000000026,0.9509999752,0.02300000004,0.0,0.01700000092,Master,Investment Banking,3.17,contra aquam capital,Northern America,United States,Colorado,Denver,equity research analyst,2.0,127676.9921875,,tulane university a b freeman school of business,Finance,Master
571342618,500,0.9904317856,0.009568214417,0.9959999919,0.0,0.0,0.001000000047,0.0,0.003000000026,Doctor,Insurance,13.9,ironshore insurance,Northern America,United States,New York,New York City,legal,1.0,122711.6171875,"Liberty Mutual Holding Co., Inc.",pace law school,Summa Cum Laude,Doctor
571426767,500,0.00417935336,0.9958206415,0.7409999967,0.2300000042,0.001000000047,0.003000000026,0.001000000047,0.02400000021,Doctor,Hospital & Health Care,63.66,mount sinai health system,Northern America,United States,New York,New York City,doctor,6.0,561867.0,"The Mount Sinai Health System, Inc.",yale university,,empty
571467085,500,0.003469366813,0.996530652,0.9330000281,0.001000000047,0.001000000047,0.02999999933,0.0,0.03500000015,Doctor,,,broad creek capital,Northern America,United States,New York,New York City,investment,6.0,1245927.875,Broad Creek Capital LLC,georgetown university,Bachelor of Arts,Bachelor
571573212,500,0.9979140759,0.002085924149,0.9060000181,0.04500000179,0.003000000026,0.003000000026,0.01799999923,0.02500000037,Bachelor,Aviation & Aerospace,31.75,cra inc,Northern America,United States,New York,New York City,consulting,1.0,132084.734375,CRA Acquisitions Corp.,loretta scott accreditation certification academy,Airport Management,empty
571744416,500,0.9796766043,0.02032339573,0.2619999945,0.0,0.04600000009,0.6919999719,0.0,0.0,Bachelor,Broadcast Media Production and Distribution,8.08,linkedin,Northern America,United States,New York,empty,video editor,5.0,265182.625,Microsoft Corp.,new york university,Social Media,empty
571858687,500,0.004324927926,0.995675087,0.8980000019,0.03200000152,0.01099999994,0.02899999917,0.001000000047,0.02899999917,Doctor,Legal Services,8.17,weil gotshal manges llp,Northern America,United States,New York,New York City,law,4.0,176793.40625,"Weil, Gotshal & Manges LLP",northwestern university pritzker school of law,,Doctor
571997959,183,0.9976320267,0.002367973328,0.6299999952,0.1599999964,0.08100000024,0.002000000095,0.001000000047,0.126000002,Doctor,Medical Practices,8.49,agile physical therapy inc,Northern America,United States,California,Palo Alto,physical therapist,2.0,113319.3984375,"Agile Physical Therapy, Inc.",columbia university college of physicians and surgeons,Physical Therapy/Therapist,Doctor
572040349,151,0.585721612,0.414278388,0.9909999967,0.001000000047,0.00800000038,0.0,0.0,0.0,Master,Hospital & Health Care,7.39,tribeca preparatory,Northern America,United States,New York,New York City,clinical,2.0,103419.7109375,Tribeca Preparatory,new york university,"Communication Sciences and Disorders, General",Master
